wall_time,step,tag,value,file
1764283568.8897521,81600,Weights/Actor/gnn_weight_norm,11.392154693603516,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764283678.861933,81900,Weights/Actor/gnn_weight_norm,11.40056324005127,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764283785.787827,82200,Weights/Actor/gnn_weight_norm,11.41029167175293,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764283891.8951797,82500,Weights/Actor/gnn_weight_norm,11.420154571533203,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764283996.920429,82800,Weights/Actor/gnn_weight_norm,11.428571701049805,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764284119.2513542,83100,Weights/Actor/gnn_weight_norm,11.435322761535645,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764284225.9183486,83400,Weights/Actor/gnn_weight_norm,11.446152687072754,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764284333.3320727,83700,Weights/Actor/gnn_weight_norm,11.456727027893066,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764284440.309216,84000,Weights/Actor/gnn_weight_norm,11.467574119567871,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764284544.9825196,84300,Weights/Actor/gnn_weight_norm,11.478556632995605,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764284650.697995,84600,Weights/Actor/gnn_weight_norm,11.488872528076172,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764284756.8428936,84900,Weights/Actor/gnn_weight_norm,11.50068473815918,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764284861.6637192,85200,Weights/Actor/gnn_weight_norm,11.509031295776367,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764284968.1299512,85500,Weights/Actor/gnn_weight_norm,11.518800735473633,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764285074.1561432,85800,Weights/Actor/gnn_weight_norm,11.528482437133789,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764285179.215332,86100,Weights/Actor/gnn_weight_norm,11.536981582641602,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764285285.921124,86400,Weights/Actor/gnn_weight_norm,11.549273490905762,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764285409.786558,86700,Weights/Actor/gnn_weight_norm,11.557897567749023,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764285516.5806744,87000,Weights/Actor/gnn_weight_norm,11.568772315979004,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764285623.4495678,87300,Weights/Actor/gnn_weight_norm,11.575921058654785,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764285728.8405807,87600,Weights/Actor/gnn_weight_norm,11.585853576660156,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764285836.385475,87900,Weights/Actor/gnn_weight_norm,11.595420837402344,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764285946.5033708,88200,Weights/Actor/gnn_weight_norm,11.60413646697998,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764286056.839229,88500,Weights/Actor/gnn_weight_norm,11.614657402038574,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764286165.0671346,88800,Weights/Actor/gnn_weight_norm,11.623478889465332,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764286273.4464207,89100,Weights/Actor/gnn_weight_norm,11.632652282714844,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764286383.82256,89400,Weights/Actor/gnn_weight_norm,11.641590118408203,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764286492.469595,89700,Weights/Actor/gnn_weight_norm,11.652426719665527,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764286599.26069,90000,Weights/Actor/gnn_weight_norm,11.661396980285645,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764286725.614925,90300,Weights/Actor/gnn_weight_norm,11.672528266906738,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764286833.6480954,90600,Weights/Actor/gnn_weight_norm,11.68056583404541,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764286941.9342325,90900,Weights/Actor/gnn_weight_norm,11.689497947692871,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764287048.5382323,91200,Weights/Actor/gnn_weight_norm,11.699620246887207,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764287154.2618105,91500,Weights/Actor/gnn_weight_norm,11.707803726196289,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764287259.9969401,91800,Weights/Actor/gnn_weight_norm,11.716249465942383,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764287367.4479332,92100,Weights/Actor/gnn_weight_norm,11.723956108093262,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764287474.6792693,92400,Weights/Actor/gnn_weight_norm,11.733943939208984,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764287581.4349875,92700,Weights/Actor/gnn_weight_norm,11.74314022064209,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764287689.0546162,93000,Weights/Actor/gnn_weight_norm,11.752421379089355,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764287795.9193957,93300,Weights/Actor/gnn_weight_norm,11.758328437805176,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764287906.0254824,93600,Weights/Actor/gnn_weight_norm,11.768854141235352,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764288029.3955488,93900,Weights/Actor/gnn_weight_norm,11.775843620300293,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764288138.908819,94200,Weights/Actor/gnn_weight_norm,11.783913612365723,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764288246.0671043,94500,Weights/Actor/gnn_weight_norm,11.79262924194336,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764288353.2748454,94800,Weights/Actor/gnn_weight_norm,11.80434513092041,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764288459.8401513,95100,Weights/Actor/gnn_weight_norm,11.812630653381348,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764288571.1204047,95400,Weights/Actor/gnn_weight_norm,11.825091361999512,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764288683.4863281,95700,Weights/Actor/gnn_weight_norm,11.834673881530762,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764288794.196084,96000,Weights/Actor/gnn_weight_norm,11.84418773651123,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764288905.726771,96300,Weights/Actor/gnn_weight_norm,11.85352897644043,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764289017.2711134,96600,Weights/Actor/gnn_weight_norm,11.863578796386719,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764289128.565422,96900,Weights/Actor/gnn_weight_norm,11.871471405029297,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764289239.7863798,97200,Weights/Actor/gnn_weight_norm,11.881802558898926,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764289368.7508152,97500,Weights/Actor/gnn_weight_norm,11.892213821411133,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764289480.733172,97800,Weights/Actor/gnn_weight_norm,11.900341987609863,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764289593.7215345,98100,Weights/Actor/gnn_weight_norm,11.909774780273438,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764289705.821461,98400,Weights/Actor/gnn_weight_norm,11.920769691467285,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764289818.315865,98700,Weights/Actor/gnn_weight_norm,11.928936958312988,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764289929.2971945,99000,Weights/Actor/gnn_weight_norm,11.937514305114746,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764290041.29589,99300,Weights/Actor/gnn_weight_norm,11.948373794555664,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764290154.1074517,99600,Weights/Actor/gnn_weight_norm,11.958555221557617,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764290267.197572,99900,Weights/Actor/gnn_weight_norm,11.96876049041748,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764290380.7765493,100200,Weights/Actor/gnn_weight_norm,11.979423522949219,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764290492.7377584,100500,Weights/Actor/gnn_weight_norm,11.989358901977539,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764290609.4646144,100800,Weights/Actor/gnn_weight_norm,11.998948097229004,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764290740.4849482,101100,Weights/Actor/gnn_weight_norm,12.009031295776367,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764290852.5552504,101400,Weights/Actor/gnn_weight_norm,12.018975257873535,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764290965.3271058,101700,Weights/Actor/gnn_weight_norm,12.029383659362793,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764291077.0018942,102000,Weights/Actor/gnn_weight_norm,12.038350105285645,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764291185.4969578,102300,Weights/Actor/gnn_weight_norm,12.047603607177734,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764291293.9959197,102600,Weights/Actor/gnn_weight_norm,12.056459426879883,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764291403.8530326,102900,Weights/Actor/gnn_weight_norm,12.068021774291992,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764291511.5549486,103200,Weights/Actor/gnn_weight_norm,12.077239036560059,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764291617.8700595,103500,Weights/Actor/gnn_weight_norm,12.085471153259277,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764291729.7844696,103800,Weights/Actor/gnn_weight_norm,12.094598770141602,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764291841.9728727,104100,Weights/Actor/gnn_weight_norm,12.106168746948242,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764291954.303199,104400,Weights/Actor/gnn_weight_norm,12.115723609924316,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764292084.4629126,104700,Weights/Actor/gnn_weight_norm,12.125603675842285,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764292197.6047802,105000,Weights/Actor/gnn_weight_norm,12.134875297546387,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764292311.0722778,105300,Weights/Actor/gnn_weight_norm,12.143701553344727,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764292424.9633284,105600,Weights/Actor/gnn_weight_norm,12.15320110321045,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764292537.003938,105900,Weights/Actor/gnn_weight_norm,12.162247657775879,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764292647.8726337,106200,Weights/Actor/gnn_weight_norm,12.17176342010498,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764292762.5424223,106500,Weights/Actor/gnn_weight_norm,12.180318832397461,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764292872.22144,106800,Weights/Actor/gnn_weight_norm,12.189237594604492,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764292980.5277045,107100,Weights/Actor/gnn_weight_norm,12.198433876037598,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764293092.270591,107400,Weights/Actor/gnn_weight_norm,12.208645820617676,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764293203.440274,107700,Weights/Actor/gnn_weight_norm,12.218219757080078,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764293312.3804789,108000,Weights/Actor/gnn_weight_norm,12.226787567138672,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764293441.010974,108300,Weights/Actor/gnn_weight_norm,12.235025405883789,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764293550.2955909,108600,Weights/Actor/gnn_weight_norm,12.246721267700195,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764293659.568462,108900,Weights/Actor/gnn_weight_norm,12.2556791305542,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764293769.2464206,109200,Weights/Actor/gnn_weight_norm,12.264267921447754,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764293879.3289635,109500,Weights/Actor/gnn_weight_norm,12.272136688232422,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764293989.3877344,109800,Weights/Actor/gnn_weight_norm,12.28200912475586,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764294100.6938775,110100,Weights/Actor/gnn_weight_norm,12.290166854858398,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764294212.462936,110400,Weights/Actor/gnn_weight_norm,12.300605773925781,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764294324.0653782,110700,Weights/Actor/gnn_weight_norm,12.307782173156738,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764294438.2828634,111000,Weights/Actor/gnn_weight_norm,12.31441879272461,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764294553.6923857,111300,Weights/Actor/gnn_weight_norm,12.32261848449707,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764294668.8278024,111600,Weights/Actor/gnn_weight_norm,12.33106803894043,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764294801.382737,111900,Weights/Actor/gnn_weight_norm,12.343035697937012,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764294916.7119544,112200,Weights/Actor/gnn_weight_norm,12.34847354888916,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764295030.6535184,112500,Weights/Actor/gnn_weight_norm,12.357294082641602,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764295144.5627785,112800,Weights/Actor/gnn_weight_norm,12.368117332458496,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764295259.6422188,113100,Weights/Actor/gnn_weight_norm,12.375951766967773,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764295373.3477807,113400,Weights/Actor/gnn_weight_norm,12.383296966552734,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764295489.0396352,113700,Weights/Actor/gnn_weight_norm,12.39420223236084,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764295602.0229976,114000,Weights/Actor/gnn_weight_norm,12.401772499084473,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764295716.3334644,114300,Weights/Actor/gnn_weight_norm,12.409555435180664,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764295831.3113172,114600,Weights/Actor/gnn_weight_norm,12.418323516845703,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764295944.1074111,114900,Weights/Actor/gnn_weight_norm,12.426950454711914,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764296056.2141361,115200,Weights/Actor/gnn_weight_norm,12.437006950378418,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764296188.8999324,115500,Weights/Actor/gnn_weight_norm,12.445945739746094,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764296303.2054055,115800,Weights/Actor/gnn_weight_norm,12.454526901245117,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764296416.5805662,116100,Weights/Actor/gnn_weight_norm,12.464791297912598,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764296530.1433241,116400,Weights/Actor/gnn_weight_norm,12.472495079040527,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764296642.3064954,116700,Weights/Actor/gnn_weight_norm,12.48073673248291,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764296753.4232006,117000,Weights/Actor/gnn_weight_norm,12.486685752868652,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764296869.0357966,117300,Weights/Actor/gnn_weight_norm,12.496881484985352,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764296984.02776,117600,Weights/Actor/gnn_weight_norm,12.503671646118164,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764297098.5354388,117900,Weights/Actor/gnn_weight_norm,12.513033866882324,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764297213.691013,118200,Weights/Actor/gnn_weight_norm,12.523028373718262,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764297332.3402207,118500,Weights/Actor/gnn_weight_norm,12.535175323486328,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764297448.099804,118800,Weights/Actor/gnn_weight_norm,12.544928550720215,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
1764297585.731129,119100,Weights/Actor/gnn_weight_norm,12.552948951721191,./run0/logs_pettingzoo_cnn/maddpg_cnn_agents64_20251127_150725/events.out.tfevents.1764256045.node033.pri.hyperion.alces.network.160174.0
